catalogNumber;recordNumber;organismName;scientificname;genus;subFamily;family;order;class;phylum;kingdom;locality;sector;stateProvince;country;tribu;subtribu;habitat;decimalLatitude;decimalLongitude;eventDate;species_homepage;dctermns:references;fotografia;vista;sex;comentario;recordedBy;emailautor
06-SRNP-42391-DHJ351728;06-SRNP-42391;;Saliana longirostrisDHJ03;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Guaca;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,9061;-85,28281;7/6/2006;;;06-SRNP-42391-DHJ351728.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
06-SRNP-42391-DHJ351729;06-SRNP-42391;;Saliana longirostrisDHJ03;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Guaca;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,9061;-85,28281;7/6/2006;;;06-SRNP-42391-DHJ351729.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
13-SRNP-55121-DHJ570056;13-SRNP-55121;;Saliana longirostrisDHJ03;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Vado Miramonte;Sector Mundo Nuevo;Guanacaste;Costa Rica;;;Bosque Seco;10,77175;-85,434;02/13/2013;;;13-SRNP-55121-DHJ570056.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
13-SRNP-55121-DHJ570057;13-SRNP-55121;;Saliana longirostrisDHJ03;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Vado Miramonte;Sector Mundo Nuevo;Guanacaste;Costa Rica;;;Bosque Seco;10,77175;-85,434;02/13/2013;;;13-SRNP-55121-DHJ570057.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-30361-DHJ302816;05-SRNP-30361;;Saliana placens;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Orosilito;Sector Pitilla;Guanacaste;Costa Rica;;;Bosque Lluvioso;10,98332;-85,43623;01/23/2005;;;05-SRNP-30361-DHJ302816.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-30361-DHJ302817;05-SRNP-30361;;Saliana placens;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Orosilito;Sector Pitilla;Guanacaste;Costa Rica;;;Bosque Lluvioso;10,98332;-85,43623;01/23/2005;;;05-SRNP-30361-DHJ302817.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-34152-DHJ307070;04-SRNP-34152;;Saliana placens;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Tierra Blanca;Sector Pitilla;Guanacaste;Costa Rica;;;Bosque Lluvioso;10,98122;-85,41773;07/26/2004;;;04-SRNP-34152-DHJ307070.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-34152-DHJ307071;04-SRNP-34152;;Saliana placens;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Tierra Blanca;Sector Pitilla;Guanacaste;Costa Rica;;;Bosque Lluvioso;10,98122;-85,41773;07/26/2004;;;04-SRNP-34152-DHJ307071.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
02-SRNP-1145-DHJ37772;02-SRNP-1145;;Saliana severus;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Perdido;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,8794;-85,38607;02/20/2002;;;02-SRNP-1145-DHJ37772.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
02-SRNP-1145-DHJ37773;02-SRNP-1145;;Saliana severus;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Perdido;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,8794;-85,38607;02/20/2002;;;02-SRNP-1145-DHJ37773.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-42311-DHJ302818;04-SRNP-42311;;Saliana severus;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Quebrada Escondida;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,89928;-85,27486;9/6/2004;;;04-SRNP-42311-DHJ302818.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-42311-DHJ302819;04-SRNP-42311;;Saliana severus;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Quebrada Escondida;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,89928;-85,27486;9/6/2004;;;04-SRNP-42311-DHJ302819.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
03-SRNP-29284-DHJ38270;03-SRNP-29284;;Saliana triangularis;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Puertas;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,01087;-85,48817;10/1/2003;;;03-SRNP-29284-DHJ38270.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
03-SRNP-29284-DHJ38271;03-SRNP-29284;;Saliana triangularis;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Puertas;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,01087;-85,48817;10/1/2003;;;03-SRNP-29284-DHJ38271.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
03-SRNP-29285-DHJ38272;03-SRNP-29285;;Saliana triangularis;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Puertas;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,01087;-85,48817;10/1/2003;;;03-SRNP-29285-DHJ38272.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
03-SRNP-29285-DHJ38273;03-SRNP-29285;;Saliana triangularis;Saliana;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Puertas;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,01087;-85,48817;10/1/2003;;;03-SRNP-29285-DHJ38273.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-4708-DHJ317956;05-SRNP-4708;;Saturnus Janzen01;Saturnus;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Huerta;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,9305;-85,37223;8/12/2005;;;05-SRNP-4708-DHJ317956.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-4708-DHJ317957;05-SRNP-4708;;Saturnus Janzen01;Saturnus;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Huerta;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,9305;-85,37223;8/12/2005;;;05-SRNP-4708-DHJ317957.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
06-SRNP-881-DHJ333856;06-SRNP-881;;Saturnus Janzen01;Saturnus;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Huerta;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,9305;-85,37223;01/29/2006;;;06-SRNP-881-DHJ333856.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
06-SRNP-881-DHJ333857;06-SRNP-881;;Saturnus Janzen01;Saturnus;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Huerta;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,9305;-85,37223;01/29/2006;;;06-SRNP-881-DHJ333857.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
07-SRNP-41289-DHJ374872;07-SRNP-41289;;Saturnus Janzen02;Saturnus;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Laureles;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,93319;-85,25335;5/9/2007;;;07-SRNP-41289-DHJ374872.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
07-SRNP-41289-DHJ374873;07-SRNP-41289;;Saturnus Janzen02;Saturnus;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Laureles;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,93319;-85,25335;5/9/2007;;;07-SRNP-41289-DHJ374873.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
09-SRNP-68149-DHJ518634;09-SRNP-68149;;Saturnus Janzen02;Saturnus;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Casa Keiner;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,95642;-85,26617;9/14/2009;;;09-SRNP-68149-DHJ518634.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
09-SRNP-68149-DHJ518635;09-SRNP-68149;;Saturnus Janzen02;Saturnus;Hesperiinae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Casa Keiner;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,95642;-85,26617;9/14/2009;;;09-SRNP-68149-DHJ518635.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
01-SRNP-9649-DHJ38550;01-SRNP-9649;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/973-i-sostrata-bifasciata-nordica-i-hesperidae;Sostrata bifasciata nordica;Sostrata;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Orosi;Sector Orosi;Guanacaste;Costa Rica;;;Bosque Seco;10,99371;-85,46392;06/24/2001;;;01-SRNP-9649-DHJ38550.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
01-SRNP-9649-DHJ38551;01-SRNP-9649;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/973-i-sostrata-bifasciata-nordica-i-hesperidae;Sostrata bifasciata nordica;Sostrata;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Orosi;Sector Orosi;Guanacaste;Costa Rica;;;Bosque Seco;10,99371;-85,46392;06/24/2001;;;01-SRNP-9649-DHJ38551.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-50041-DHJ304618;04-SRNP-50041;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/973-i-sostrata-bifasciata-nordica-i-hesperidae;Sostrata bifasciata nordica;Sostrata;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Palmas;Sector Cacao;Guanacaste;Costa Rica;;;Bosque Seco;10,89641;-85,4737;12/3/2004;;;04-SRNP-50041-DHJ304618.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-50041-DHJ304619;04-SRNP-50041;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/973-i-sostrata-bifasciata-nordica-i-hesperidae;Sostrata bifasciata nordica;Sostrata;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Palmas;Sector Cacao;Guanacaste;Costa Rica;;;Bosque Seco;10,89641;-85,4737;12/3/2004;;;04-SRNP-50041-DHJ304619.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
02-SRNP-8257-DHJ37022;02-SRNP-8257;;Sostrata pusilla;Sostrata;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Arenales;Sector Cacao;Guanacaste;Costa Rica;;;Bosque Nuboso;10,92471;-85,46738;02/22/2002;;;02-SRNP-8257-DHJ37022.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
02-SRNP-8257-DHJ37023;02-SRNP-8257;;Sostrata pusilla;Sostrata;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Arenales;Sector Cacao;Guanacaste;Costa Rica;;;Bosque Nuboso;10,92471;-85,46738;02/22/2002;;;02-SRNP-8257-DHJ37023.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-7425-DHJ327608;05-SRNP-7425;;Sostrata pusilla;Sostrata;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Rio Blanco Abajo;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,90037;-85,37254;11/30/2005;;;05-SRNP-7425-DHJ327608.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-7425-DHJ327609;05-SRNP-7425;;Sostrata pusilla;Sostrata;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Rio Blanco Abajo;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,90037;-85,37254;11/30/2005;;;05-SRNP-7425-DHJ327609.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
01-SRNP-15478-DHJ92486;01-SRNP-15478;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/1030-i-spathilepia-clonius-i-hesperiidae;Spathilepia clonius;Spathilepia;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Cafetal;Sector Santa Rosa;Guanacaste;Costa Rica;;;Bosque Seco;10,85827;-85,61089;7/7/2001;;;01-SRNP-15478-DHJ92486.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
01-SRNP-15478-DHJ92487;01-SRNP-15478;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/1030-i-spathilepia-clonius-i-hesperiidae;Spathilepia clonius;Spathilepia;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Cafetal;Sector Santa Rosa;Guanacaste;Costa Rica;;;Bosque Seco;10,85827;-85,61089;7/7/2001;;;01-SRNP-15478-DHJ92487.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-27278-DHJ323710;04-SRNP-27278;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/1030-i-spathilepia-clonius-i-hesperiidae;Spathilepia clonius;Spathilepia;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Monte Cristo;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,01373;-85,42531;12/24/2004;;;04-SRNP-27278-DHJ323710.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-27278-DHJ323711;04-SRNP-27278;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/1030-i-spathilepia-clonius-i-hesperiidae;Spathilepia clonius;Spathilepia;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Monte Cristo;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,01373;-85,42531;12/24/2004;;;04-SRNP-27278-DHJ323711.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
03-SRNP-20234-DHJ39546;03-SRNP-20234;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/1004-spioniades-abbreviata-hesperiidae;Spioniades abbreviata;Spioniades;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Laguna;Sector Pitilla;Guanacaste;Costa Rica;;;Bosque Lluvioso;10,9888;-85,42336;07/20/2003;;;03-SRNP-20234-DHJ39546.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
03-SRNP-20234-DHJ39547;03-SRNP-20234;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/1004-spioniades-abbreviata-hesperiidae;Spioniades abbreviata;Spioniades;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Laguna;Sector Pitilla;Guanacaste;Costa Rica;;;Bosque Lluvioso;10,9888;-85,42336;07/20/2003;;;03-SRNP-20234-DHJ39547.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
03-SRNP-20661-DHJ39544;03-SRNP-20661;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/1004-spioniades-abbreviata-hesperiidae;Spioniades abbreviata;Spioniades;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Estacion Pitilla;Sector Pitilla;Guanacaste;Costa Rica;;;Bosque Lluvioso;10,98931;-85,42581;8/11/2003;;;03-SRNP-20661-DHJ39544.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
03-SRNP-20661-DHJ39545;03-SRNP-20661;http://www.acguanacaste.ac.cr/paginas-de-especies/insectos/103-hesperiidae/1004-spioniades-abbreviata-hesperiidae;Spioniades abbreviata;Spioniades;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Estacion Pitilla;Sector Pitilla;Guanacaste;Costa Rica;;;Bosque Lluvioso;10,98931;-85,42581;8/11/2003;;;03-SRNP-20661-DHJ39545.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
12-SRNP-68374-DHJ567342;12-SRNP-68374;;Spioniades artemides;Spioniades;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Casa Keyner;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,95644;-85,26611;9/1/2012;;;12-SRNP-68374-DHJ567342.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
12-SRNP-68374-DHJ567343;12-SRNP-68374;;Spioniades artemides;Spioniades;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Casa Keyner;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,95644;-85,26611;9/1/2012;;;12-SRNP-68374-DHJ567343.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
12-SRNP-68434-DHJ569210;12-SRNP-68434;;Spioniades artemides;Spioniades;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Casa Keyner;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,95644;-85,26611;9/10/2012;;;12-SRNP-68434-DHJ569210.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
12-SRNP-68434-DHJ569211;12-SRNP-68434;;Spioniades artemides;Spioniades;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Casa Keyner;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,95644;-85,26611;9/10/2012;;;12-SRNP-68434-DHJ569211.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
08-SRNP-55888-DHJ391280;08-SRNP-55888;;Staphylus ascalaphus;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Vado Miramonte;Sector Mundo Nuevo;Guanacaste;Costa Rica;;;Bosque Seco;10,77175;-85,434;4/23/2008;;;08-SRNP-55888-DHJ391280.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
08-SRNP-55888-DHJ391281;08-SRNP-55888;;Staphylus ascalaphus;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Vado Miramonte;Sector Mundo Nuevo;Guanacaste;Costa Rica;;;Bosque Seco;10,77175;-85,434;4/23/2008;;;08-SRNP-55888-DHJ391281.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
10-SRNP-55167-DHJ523568;10-SRNP-55167;;Staphylus ascalaphus;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Vado Miramonte;Sector Mundo Nuevo;Guanacaste;Costa Rica;;;Bosque Seco;10,77175;-85,434;02/22/2010;;;10-SRNP-55167-DHJ523568.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
10-SRNP-55167-DHJ523569;10-SRNP-55167;;Staphylus ascalaphus;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Vado Miramonte;Sector Mundo Nuevo;Guanacaste;Costa Rica;;;Bosque Seco;10,77175;-85,434;02/22/2010;;;10-SRNP-55167-DHJ523569.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-22976-DHJ304740;04-SRNP-22976;;Staphylus azteca;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Quebrada Raiz;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,02865;-85,48669;06/26/2004;;;04-SRNP-22976-DHJ304740.jpg;dorsal;;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-22976-DHJ304741;04-SRNP-22976;;Staphylus azteca;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Quebrada Raiz;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,02865;-85,48669;06/26/2004;;;04-SRNP-22976-DHJ304741.jpg;ventral;;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-22538-DHJ323164;05-SRNP-22538;;Staphylus azteca;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Quebrada Salazar;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,00217;-85,46337;06/30/2005;;;05-SRNP-22538-DHJ323164.jpg;dorsal;;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-22538-DHJ323165;05-SRNP-22538;;Staphylus azteca;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Quebrada Salazar;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,00217;-85,46337;06/30/2005;;;05-SRNP-22538-DHJ323165.jpg;ventral;;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-42026-DHJ304736;04-SRNP-42026;;Staphylus caribbea;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Puente Rio Negro;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,90376;-85,30274;8/11/2004;;;04-SRNP-42026-DHJ304736.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
04-SRNP-42026-DHJ304737;04-SRNP-42026;;Staphylus caribbea;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Puente Rio Negro;Sector Rincon Rain Forest;Alajuela;Costa Rica;;;Bosque Lluvioso;10,90376;-85,30274;8/11/2004;;;04-SRNP-42026-DHJ304737.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-7213-DHJ327616;05-SRNP-7213;;Staphylus caribbea;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Rio Blanco Abajo;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,90037;-85,37254;11/17/2005;;;05-SRNP-7213-DHJ327616.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-7213-DHJ327617;05-SRNP-7213;;Staphylus caribbea;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Rio Blanco Abajo;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,90037;-85,37254;11/17/2005;;;05-SRNP-7213-DHJ327617.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
00-SRNP-10645-DHJ340620;00-SRNP-10645;;Staphylus evemerus;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Arenales;Sector Cacao;Guanacaste;Costa Rica;;;Bosque Nuboso;10,92471;-85,46738;9/9/2000;;;00-SRNP-10645-DHJ340620.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
00-SRNP-10645-DHJ340621;00-SRNP-10645;;Staphylus evemerus;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Arenales;Sector Cacao;Guanacaste;Costa Rica;;;Bosque Nuboso;10,92471;-85,46738;9/9/2000;;;00-SRNP-10645-DHJ340621.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
00-SRNP-10763-DHJ340608;00-SRNP-10763;;Staphylus evemerus;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Arenales;Sector Cacao;Guanacaste;Costa Rica;;;Bosque Nuboso;10,92471;-85,46738;10/1/2000;;;00-SRNP-10763-DHJ340608.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
00-SRNP-10763-DHJ340609;00-SRNP-10763;;Staphylus evemerus;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Sendero Arenales;Sector Cacao;Guanacaste;Costa Rica;;;Bosque Nuboso;10,92471;-85,46738;10/1/2000;;;00-SRNP-10763-DHJ340609.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
06-SRNP-1211-DHJ334098;06-SRNP-1211;;Staphylus Janzen08;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Potrero Argentina;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,89021;-85,38803;2/8/2006;;;06-SRNP-1211-DHJ334098.jpg;dorsal;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
06-SRNP-1211-DHJ334099;06-SRNP-1211;;Staphylus Janzen08;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Potrero Argentina;Sector San Cristobal;Alajuela;Costa Rica;;;Bosque Lluvioso;10,89021;-85,38803;2/8/2006;;;06-SRNP-1211-DHJ334099.jpg;ventral;f;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-20931-DHJ323266;05-SRNP-20931;;Staphylus vulgata;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Margarita;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,03234;-85,43954;02/28/2005;;;05-SRNP-20931-DHJ323266.jpg;dorsal;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
05-SRNP-20931-DHJ323267;05-SRNP-20931;;Staphylus vulgata;Staphylus;Pyrginae;Hesperiidae;Lepidoptera;Insecta;Arthropoda;Animalia;Margarita;Sector Del Oro;Guanacaste;Costa Rica;;;Bosque Lluvioso;11,03234;-85,43954;02/28/2005;;;05-SRNP-20931-DHJ323267.jpg;ventral;m;;Daniel H. Janzen;djanzen@sas.upenn.edu
